total_len,psh_rate,up_down_num_rate,up_time_min,down_time_min,up_len_sum,up_len_max,up_len_mean,down_len_max,down_len_mean,label
3168,0.5,1,0.559664011,0.559662104,120,20,20,563,508,1
1034,0.5,1,1.225410938,1.225435019,40,20,20,497,497,1
1551,0.5,1,3.591876984,3.591882944,60,20,20,497,497,1
2065,0.5,1,0.064739943,0.064363003,422,161,60.28571429,497,234.7142857,1
4136,0.5,1,0.306318998,0.306319952,160,20,20,497,497,1
2842,0.5,1,0.052272081,0.051885128,281,161,40.14285714,497,365.8571429,1
3102,0.5,1,0.573814869,0.573813915,120,20,20,497,497,1
2498,0.5,1,0.052477837,0.052109003,281,161,40.14285714,563,316.7142857,1
1808,0.5,1,0.066159964,0.065764904,241,161,48.2,497,313.4,1
2585,0.5,1,0.819221973,0.819221973,100,20,20,497,497,1
2585,0.5,1,0.921614885,0.921615124,100,20,20,497,497,1
2582,0.5,1,0.048578978,0.048167944,442,161,55.25,497,267.5,1
1551,0.5,1,5.871701002,5.871724844,60,20,20,497,497,1
1808,0.5,1,0.082155943,0.08175993,241,161,48.2,497,313.4,1
2325,0.5,1,0.045095921,0.044654131,261,161,43.5,497,344,1
517,0.5,1,0,0,20,20,20,497,497,1
257,0.5,1,0.045109034,0.044699907,181,161,90.5,56,38,1
2956,0.5,1,0.102312088,0.102311134,120,20,20,563,472.6666667,1
1291,0.5,1,0.045459032,0.045067072,221,161,55.25,497,267.5,1
2325,0.5,1,0.051788807,0.051390886,261,161,43.5,497,344,1
2585,0.5,1,0.626425028,0.626421928,100,20,20,497,497,1
2068,0.5,1,0.34822011,0.348244905,80,20,20,497,497,1
2068,0.5,1,1.092602015,1.092602968,80,20,20,497,497,1
2965,0.5,1,0.05197978,0.05159688,301,161,37.625,497,333,1
2585,0.5,1,0.409634113,0.409636021,100,20,20,497,497,1
2842,0.5,1,0.075766087,0.075376034,281,161,40.14285714,497,365.8571429,1
3102,0.5,1,0.986423969,0.986423016,120,20,20,497,497,1
3102,0.5,1,0.84957099,0.849582195,120,20,20,497,497,1
2717,0.5,1,0.385088921,0.385087967,100,20,20,563,523.4,1
3168,0.5,1,0.575043201,0.575048923,120,20,20,563,508,1
1424,0.5,1,0.080692053,0.080287933,221,161,55.25,630,300.75,1
1391,0.5,1,0.060769081,0.060348988,241,161,48.2,497,230,1
3206,0.5,1,0.043625832,0.043202877,482,161,48.2,497,272.4,1
2068,0.5,1,0.268671036,0.268676043,80,20,20,497,497,1
1808,0.5,1,0.047361851,0.046971083,241,161,48.2,497,313.4,1
2585,0.5,1,0.498495102,0.498495102,100,20,20,497,497,1
2172,0.5,1,0.043013811,0.042615891,442,161,55.25,497,216.25,1
2134,0.5,1,0.511982918,0.511964798,80,20,20,563,513.5,1
1167,0.5,1,10.8552959,10.85530901,40,20,20,630,563.5,1
2068,0.5,1,0.400674105,0.400699139,80,20,20,497,497,1
1034,0.5,1,2.124840021,2.124840975,40,20,20,497,497,1
2325,0.5,1,0.043078184,0.04260087,261,161,43.5,497,344,1
1658,0.5,1,0.090327024,0.090334892,80,20,20,497,394.5,1
1551,0.5,1,3.313621998,3.313630104,60,20,20,497,497,1
774,0.5,1,0.047418833,0.046958923,201,161,67,497,191,1
1551,0.5,1,2.252723932,2.252702951,60,20,20,497,497,1
2200,0.5,1,0.102545977,0.102544069,80,20,20,563,530,1
1551,0.5,1,3.114046097,3.114053965,60,20,20,497,497,1
3168,0.5,1,1.284976006,1.284976006,120,20,20,563,508,1
517,0.5,1,0,0,20,20,20,497,497,1
2068,0.5,1,4.098349094,4.098351955,80,20,20,497,497,1
2134,0.5,1,0.88189888,0.881909132,80,20,20,563,513.5,1
1034,0.5,1,9.497340918,9.497359037,40,20,20,497,497,1
2134,0.5,1,0.32010293,0.320093155,80,20,20,563,513.5,1
1551,0.5,1,0.831216097,0.83122015,60,20,20,497,497,1
1034,0.5,1,8.149767876,8.14976716,40,20,20,497,497,1
1551,0.5,1,2.687381983,2.687388897,60,20,20,497,497,1
1551,0.5,1,2.920742989,2.920742989,60,20,20,497,497,1
2585,0.5,1,1.065557003,1.06555295,100,20,20,497,497,1
1034,0.5,1,6.65496707,6.654999018,40,20,20,497,497,1
3168,0.5,1,0.730452061,0.730452061,120,20,20,563,508,1
2068,0.5,1,0.790685892,0.790690899,80,20,20,497,497,1
1551,0.5,1,0.616441965,0.616442919,60,20,20,497,497,1
2134,0.5,1,0.819180965,0.819179058,80,20,20,563,513.5,1
2425,0.5,1,0.07476306,0.074319124,281,161,40.14285714,497,306.2857143,1
4526,0.5,1,0.072231054,0.07183814,341,161,34.1,630,418.5,1
1808,0.5,1,0.04923892,0.048874855,241,161,48.2,497,313.4,1
1207,0.5,1,0.102374077,0.10238409,60,20,20,563,382.3333333,1
1617,0.5,1,0.814329147,0.814327002,60,20,20,563,519,1
2432,0.5,1,0.048299074,0.047945976,281,161,40.14285714,497,307.2857143,1
1808,0.5,1,0.043861151,0.043390989,241,161,48.2,497,313.4,1
2068,0.5,1,4.385857105,4.385884047,80,20,20,497,497,1
1655,0.5,1,0.063575029,0.063210964,422,161,60.28571429,497,176.1428571,1
2068,0.5,1,4.18542695,4.185425997,80,20,20,497,497,1
1551,0.5,1,0.601540089,0.601535082,60,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
2391,0.5,1,0.045037985,0.044609785,261,161,43.5,563,355,1
3685,0.5,1,0.593932867,0.593955994,140,20,20,563,506.4285714,1
3876,0.5,1,0.055408001,0.055002213,321,161,35.66666667,497,395,1
1034,0.5,1,13.214818,13.21482611,40,20,20,497,497,1
2585,0.5,1,0.511545897,0.511556864,100,20,20,497,497,1
1551,0.5,1,1.912480116,1.912497997,60,20,20,497,497,1
1034,0.5,1,4.710449934,4.710453033,40,20,20,497,497,1
1398,0.5,1,0.054034948,0.053565979,241,161,48.2,497,231.4,1
3102,0.5,1,0.144721985,0.144724846,120,20,20,497,497,1
1551,0.5,1,3.178833961,3.178820848,60,20,20,497,497,1
1551,0.5,1,3.584319115,3.584307194,60,20,20,497,497,1
2065,0.5,1,0.043843031,0.043474913,422,161,60.28571429,497,234.7142857,1
2234,0.5,1,0.098875999,0.098928928,100,20,20,563,426.8,1
1034,0.5,1,4.558596134,4.558598042,40,20,20,497,497,1
1034,0.5,1,7.201763868,7.201764822,40,20,20,497,497,1
2065,0.5,1,0.046612024,0.04624486,422,161,60.28571429,497,234.7142857,1
1034,0.5,1,11.05455494,11.05453491,40,20,20,497,497,1
1357,0.5,1,0.066490889,0.066092968,221,161,55.25,563,284,1
583,0.5,1,0,0,20,20,20,563,563,1
2068,0.5,1,0.727658033,0.727645159,80,20,20,497,497,1
2651,0.5,1,0.645746946,0.645710945,100,20,20,563,510.2,1
2065,0.5,1,0.056617975,0.056176901,422,161,60.28571429,497,234.7142857,1
774,0.5,1,0.080412865,0.080011129,201,161,67,497,191,1
3165,0.5,1,0.043664932,0.043328047,462,161,51.33333333,563,300.3333333,1
1551,0.5,1,1.412111998,1.412153959,60,20,20,497,497,1
1551,0.5,1,4.180472851,4.180533171,60,20,20,497,497,1
1551,0.5,1,2.908692122,2.908693075,60,20,20,497,497,1
2068,0.5,1,0.557374954,0.557381153,80,20,20,497,497,1
2585,0.5,1,0.510266066,0.510262966,100,20,20,497,497,1
2585,0.5,1,0.551331997,0.551331997,100,20,20,497,497,1
3102,0.5,1,1.06252408,1.062510967,120,20,20,497,497,1
1031,0.5,1,0.053453922,0.053040981,382,161,76.4,497,129.8,1
1551,0.5,1,0.865295172,0.865300179,60,20,20,497,497,1
3300,0.5,1,0.102406025,0.102391005,120,20,20,563,530,1
2975,0.5,1,0.076082945,0.075671911,281,161,40.14285714,630,384.8571429,1
2585,0.5,1,0.499918938,0.499881029,100,20,20,497,497,1
1551,0.5,1,3.868891001,3.868947983,60,20,20,497,497,1
4136,0.5,1,0.465866804,0.465871096,160,20,20,497,497,1
2068,0.5,1,1.757632971,1.757632017,80,20,20,497,497,1
2068,0.5,1,0.684992075,0.684997082,80,20,20,497,497,1
1291,0.5,1,0.051987886,0.051563025,221,161,55.25,497,267.5,1
2325,0.5,1,0.077588081,0.077176094,261,161,43.5,497,344,1
1100,0.5,1,9.011482954,9.011497021,40,20,20,563,530,1
1808,0.5,1,0.043766022,0.043365955,241,161,48.2,497,313.4,1
2068,0.5,1,2.046478987,2.046480894,80,20,20,497,497,1
583,0.5,1,0,0,20,20,20,563,563,1
1551,0.5,1,1.281604052,1.281605005,60,20,20,497,497,1
1551,0.5,1,2.282088041,2.282088995,60,20,20,497,497,1
1357,0.5,1,0.043524027,0.043143034,221,161,55.25,563,284,1
1805,0.5,1,0.043540001,0.04309988,583,161,72.875,497,152.75,1
2068,0.5,1,0.670551062,0.670548916,80,20,20,497,497,1
1397,0.5,1,0.057718992,0.05731988,241,161,48.2,497,231.2,1
3102,0.5,1,1.716501951,1.716501951,120,20,20,497,497,1
2068,0.5,1,0.730334044,0.730334044,80,20,20,497,497,1
2948,0.5,1,0.043401957,0.042930126,301,161,37.625,497,330.875,1
1291,0.5,1,0.049408197,0.04902482,221,161,55.25,497,267.5,1
2134,0.5,1,2.324580908,2.324577093,80,20,20,563,513.5,1
2651,0.5,1,0.785344839,0.785347939,100,20,20,563,510.2,1
2068,0.5,1,3.015660048,3.015657902,80,20,20,497,497,1
3876,0.5,1,0.046691179,0.04628706,321,161,35.66666667,497,395,1
2585,0.5,1,1.628096819,1.628083944,100,20,20,497,497,1
2325,0.5,1,0.046469927,0.045845985,261,161,43.5,497,344,1
1034,0.5,1,12.8978219,12.89784598,40,20,20,497,497,1
2134,0.5,1,2.137766123,2.137767076,80,20,20,563,513.5,1
1100,0.5,1,4.702219009,4.702218056,40,20,20,563,530,1
1617,0.5,1,1.718935013,1.718933821,60,20,20,563,519,1
1034,0.5,1,1.551678896,1.551681995,40,20,20,497,497,1
2134,0.5,1,0.830456972,0.830449104,80,20,20,563,513.5,1
2068,0.5,1,2.849428892,2.849411964,80,20,20,497,497,1
1034,0.5,1,10.22248697,10.22248292,40,20,20,497,497,1
3466,0.5,1,0.043726921,0.043316126,321,161,35.66666667,497,349.4444444,1
1034,0.5,1,9.318207979,9.318211079,40,20,20,497,497,1
2942,0.5,1,0.069583178,0.069222927,301,161,37.625,497,330.125,1
3102,0.5,1,0.108875036,0.108875036,120,20,20,497,497,1
2325,0.5,1,0.043551207,0.043170929,261,161,43.5,497,344,1
1551,0.5,1,1.433547974,1.433549166,60,20,20,497,497,1
1808,0.5,1,0.053567171,0.053210974,241,161,48.2,497,313.4,1
1551,0.5,1,0.30726099,0.30726409,60,20,20,497,497,1
3876,0.5,1,0.052680016,0.052273035,321,161,35.66666667,497,395,1
1551,0.5,1,1.536047935,1.536055088,60,20,20,497,497,1
2842,0.5,1,0.053946972,0.053569078,281,161,40.14285714,497,365.8571429,1
1551,0.5,1,3.900149822,3.900151014,60,20,20,497,497,1
1874,0.5,1,0.057381153,0.0569942,241,161,48.2,563,326.6,1
1808,0.5,1,0.07466197,0.07426095,241,161,48.2,497,313.4,1
1551,0.5,1,4.171477079,4.171468973,60,20,20,497,497,1
2689,0.5,1,0.05758214,0.057158947,462,161,51.33333333,497,247.4444444,1
3619,0.5,1,0.202111959,0.202110052,140,20,20,497,497,1
2134,0.5,1,1.669950962,1.669950008,80,20,20,563,513.5,1
2432,0.5,1,0.064866066,0.064488888,281,161,40.14285714,497,307.2857143,1
2842,0.5,1,0.043555975,0.043133974,281,161,40.14285714,497,365.8571429,1
1979,0.5,1,0.077320814,0.076872826,261,161,43.5,563,286.3333333,1
4393,0.5,1,0.043725014,0.04332304,341,161,34.1,497,405.2,1
2068,0.5,1,3.285923004,3.285923958,80,20,20,497,497,1
1034,0.5,1,3.753906965,3.753900766,40,20,20,497,497,1
2068,0.5,1,2.640962124,2.640953064,80,20,20,497,497,1
2585,0.5,1,0.97540307,0.975409985,100,20,20,497,497,1
1684,0.5,1,3.299883842,3.299885988,60,20,20,630,541.3333333,1
1915,0.5,1,0.043215036,0.04283905,261,161,43.5,497,275.6666667,1
2585,0.5,1,0.508411884,0.508411884,100,20,20,497,497,1
1551,0.5,1,0.96073699,0.960671186,60,20,20,497,497,1
1617,0.5,1,1.126440048,1.126411915,60,20,20,563,519,1
3168,0.5,1,0.360448837,0.360448122,120,20,20,563,508,1
1551,0.5,1,0.668926001,0.668931961,60,20,20,497,497,1
2585,0.5,1,0.921951056,0.921925068,100,20,20,497,497,1
2068,0.5,1,1.574248075,1.574253082,80,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
1551,0.5,1,4.781934977,4.781937122,60,20,20,497,497,1
2068,0.5,1,0.403635025,0.403624058,80,20,20,497,497,1
2068,0.5,1,1.704312801,1.704313993,80,20,20,497,497,1
2068,0.5,1,0.521814108,0.521816015,80,20,20,497,497,1
874,0.5,1,0.047679901,0.047289848,221,161,55.25,497,163.25,1
1617,0.5,1,0.955720901,0.955708981,60,20,20,563,519,1
2068,0.5,1,1.261655092,1.261657953,80,20,20,497,497,1
2065,0.5,1,0.043817997,0.043523073,422,161,60.28571429,497,234.7142857,1
1034,0.5,1,11.09019494,11.09018898,40,20,20,497,497,1
3168,0.5,1,0.631978035,0.631979942,120,20,20,563,508,1
1034,0.5,1,11.26441288,11.26440692,40,20,20,497,497,1
2585,0.5,1,2.163744926,2.16374588,100,20,20,497,497,1
3165,0.5,1,0.047441959,0.047025204,462,161,51.33333333,563,300.3333333,1
3102,0.5,1,1.223259926,1.223264933,120,20,20,497,497,1
1551,0.5,1,3.405600071,3.405600071,60,20,20,497,497,1
2842,0.5,1,0.046322107,0.045994043,281,161,40.14285714,497,365.8571429,1
1551,0.5,1,5.099423885,5.099452019,60,20,20,497,497,1
1034,0.5,1,9.140342951,9.140345097,40,20,20,497,497,1
2842,0.5,1,0.043554068,0.043203115,281,161,40.14285714,497,365.8571429,1
1034,0.5,1,13.0437839,13.04378009,40,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
2869,0.454545455,1.2,0.102588892,0.102592945,120,20,20,563,549.8,1
1617,0.5,1,0.117597103,0.11759901,60,20,20,563,519,1
1548,0.5,1,0.043987989,0.04360199,402,161,67,497,191,1
1808,0.5,1,0.076363087,0.076012135,241,161,48.2,497,313.4,1
1031,0.5,1,0.043471098,0.043087006,382,161,76.4,497,129.8,1
624,0.5,1,0.102283001,0.102285862,40,20,20,497,292,1
2689,0.5,1,0.07121706,0.070878983,462,161,51.33333333,497,247.4444444,1
2582,0.5,1,0.043982983,0.043551922,442,161,55.25,497,267.5,1
1551,0.5,1,2.228571892,2.22857213,60,20,20,497,497,1
4500,0.5,1,0.070060968,0.069611073,361,161,32.81818182,497,376.2727273,1
1551,0.5,1,3.01496911,3.014958143,60,20,20,497,497,1
1551,0.5,1,0.79587388,0.795873165,60,20,20,497,497,1
2585,0.5,1,0.472650051,0.472663879,100,20,20,497,497,1
2068,0.5,1,1.213756084,1.213761091,80,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
650,0.5,1,0,0,20,20,20,630,630,1
1551,0.5,1,5.586590052,5.586588144,60,20,20,497,497,1
1551,0.5,1,6.656104088,6.656105995,60,20,20,497,497,1
2068,0.5,1,2.048122883,2.048123837,80,20,20,497,497,1
2068,0.5,1,3.195461988,3.195459127,80,20,20,497,497,1
1551,0.5,1,1.492085934,1.492085934,60,20,20,497,497,1
3102,0.5,1,0.351795912,0.35179615,120,20,20,497,497,1
1683,0.5,1,4.691107035,4.691107035,60,20,20,563,541,1
3102,0.5,1,0.572883129,0.572882891,120,20,20,497,497,1
3102,0.5,1,0.570281982,0.570287943,120,20,20,497,497,1
1551,0.5,1,1.391463041,1.391455173,60,20,20,497,497,1
2432,0.5,1,0.071500063,0.071089983,281,161,40.14285714,497,307.2857143,1
1034,0.5,1,9.225208998,9.225205898,40,20,20,497,497,1
2068,0.5,1,0.892911911,0.892898083,80,20,20,497,497,1
2457,0.5,1,0.065587997,0.065171003,261,161,43.5,563,366,1
1034,0.5,1,10.64968801,10.64969397,40,20,20,497,497,1
1617,0.5,1,4.058285952,4.058288097,60,20,20,563,519,1
1551,0.5,1,0.757899046,0.75790596,60,20,20,497,497,1
2134,0.5,1,0.177304029,0.177303076,80,20,20,563,513.5,1
2068,0.5,1,0.528505087,0.528505802,80,20,20,497,497,1
1648,0.5,1,0.063564777,0.063156843,422,161,60.28571429,497,175.1428571,1
2134,0.5,1,1.392277956,1.39226985,80,20,20,563,513.5,1
1551,0.5,1,4.647970915,4.647973061,60,20,20,497,497,1
2842,0.5,1,0.043097973,0.042636871,281,161,40.14285714,497,365.8571429,1
1034,0.5,1,2.328140974,2.32814002,40,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
2585,0.5,1,0.67989707,0.679892063,100,20,20,497,497,1
2325,0.5,1,0.043549061,0.043179989,261,161,43.5,497,344,1
1291,0.5,1,0.048877954,0.048515081,221,161,55.25,497,267.5,1
2068,0.5,1,0.53748703,0.537486076,80,20,20,497,497,1
1683,0.5,1,6.132244825,6.132245064,60,20,20,563,541,1
1034,0.5,1,5.383397102,5.383396149,40,20,20,497,497,1
1551,0.5,1,3.657685995,3.657684088,60,20,20,497,497,1
1100,0.5,1,10.11298418,10.11297607,40,20,20,563,530,1
2585,0.5,1,0.330823183,0.330824137,100,20,20,497,497,1
1034,0.5,1,13.56478405,13.56478,40,20,20,497,497,1
1808,0.5,1,0.070941925,0.070508003,241,161,48.2,497,313.4,1
2065,0.5,1,0.043644905,0.043242931,422,161,60.28571429,497,234.7142857,1
1808,0.5,1,0.080005884,0.079581976,241,161,48.2,497,313.4,1
2426,0.5,1,0.058456182,0.058017969,281,161,40.14285714,497,306.4285714,1
1551,0.5,1,5.228221893,5.228221893,60,20,20,497,497,1
2068,0.5,1,1.905056953,1.905064106,80,20,20,497,497,1
2068,0.5,1,1.368001938,1.367996931,80,20,20,497,497,1
1034,0.5,1,4.967431784,4.967427969,40,20,20,497,497,1
2068,0.5,1,1.996703863,1.996722937,80,20,20,497,497,1
2068,0.5,1,1.026791811,1.026787996,80,20,20,497,497,1
2068,0.5,1,0.208710194,0.208709955,80,20,20,497,497,1
2068,0.5,1,1.991039038,1.991038084,80,20,20,497,497,1
1100,0.5,1,14.63467789,14.63467693,40,20,20,563,530,1
1551,0.5,1,5.223237991,5.223272085,60,20,20,497,497,1
1551,0.5,1,2.425813198,2.425814152,60,20,20,497,497,1
2385,0.5,1,0.043699026,0.0433321,261,161,43.5,557,354,1
2842,0.5,1,0.067212105,0.066456079,281,161,40.14285714,497,365.8571429,1
2068,0.5,1,1.737814903,1.737835884,80,20,20,497,497,1
583,0.5,1,0,0,20,20,20,563,563,1
2068,0.5,1,1.60602212,1.60602212,80,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
2134,0.5,1,1.255632162,1.255631924,80,20,20,563,513.5,1
2068,0.5,1,0.288976908,0.288967133,80,20,20,497,497,1
3619,0.5,1,0.310225964,0.310228825,140,20,20,497,497,1
2842,0.5,1,0.080686092,0.079661131,281,161,40.14285714,497,365.8571429,1
1808,0.5,1,0.043519974,0.04313302,241,161,48.2,497,313.4,1
3682,0.5,1,0.0433321,0.042968988,482,161,48.2,563,320,1
2065,0.5,1,0.043241978,0.04285717,422,161,60.28571429,497,234.7142857,1
1551,0.5,1,4.283728123,4.28373003,60,20,20,497,497,1
840,0.5,1,0.067912102,0.067528963,201,161,67,563,213,1
1915,0.5,1,0.081633091,0.081197977,261,161,43.5,497,275.6666667,1
2585,0.5,1,1.079097986,1.079124928,100,20,20,497,497,1
2068,0.5,1,2.398826122,2.39882803,80,20,20,497,497,1
1551,0.5,1,3.571934938,3.571937084,60,20,20,497,497,1
2134,0.5,1,0.861660004,0.861734867,80,20,20,563,513.5,1
1551,0.5,1,0.980434895,0.980451107,60,20,20,497,497,1
3168,0.5,1,0.653591156,0.65359211,120,20,20,563,508,1
2585,0.5,1,0.65081501,0.650827885,100,20,20,497,497,1
1034,0.5,1,5.121412039,5.121407986,40,20,20,497,497,1
1551,0.5,1,1.78481102,1.78481102,60,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
2717,0.5,1,0.102596998,0.102600098,100,20,20,563,523.4,1
2068,0.5,1,0.781027079,0.780997992,80,20,20,497,497,1
1617,0.5,1,0.580676794,0.580682993,60,20,20,563,519,1
1034,0.5,1,8.316249847,8.316257,40,20,20,497,497,1
2585,0.5,1,1.078644037,1.078642845,100,20,20,497,497,1
1034,0.5,1,13.10486984,13.10490489,40,20,20,497,497,1
2651,0.5,1,0.148740053,0.148810148,100,20,20,563,510.2,1
1034,0.5,1,7.155031919,7.155025959,40,20,20,497,497,1
1808,0.5,1,0.077306986,0.076924086,241,161,48.2,497,313.4,1
3268,0.5,1,0.103305101,0.103311062,140,20,20,563,446.8571429,1
2585,0.5,1,0.204111814,0.20409894,100,20,20,497,497,1
2134,0.5,1,0.23014617,0.230146885,80,20,20,563,513.5,1
2582,0.5,1,0.065639019,0.065218925,442,161,55.25,497,267.5,1
1291,0.5,1,0.043422937,0.043061972,221,161,55.25,497,267.5,1
1398,0.5,1,0.076630116,0.076214075,241,161,48.2,497,231.4,1
2134,0.5,1,1.63846612,1.63846612,80,20,20,563,513.5,1
1551,0.5,1,1.858721018,1.858727932,60,20,20,497,497,1
3102,0.5,1,0.459507942,0.459510088,120,20,20,497,497,1
1551,0.5,1,4.467864037,4.467908144,60,20,20,497,497,1
1551,0.5,1,0.566628933,0.566636086,60,20,20,497,497,1
1914,0.5,1,0.055703163,0.05527401,261,161,43.5,497,275.5,1
1874,0.5,1,0.043941021,0.042685032,241,161,48.2,563,326.6,1
1617,0.5,1,5.277701855,5.277673006,60,20,20,563,519,1
2585,0.5,1,1.218986988,1.218981028,100,20,20,497,497,1
774,0.5,1,0.043373108,0.042968988,201,161,67,497,191,1
3102,0.5,1,1.024284124,1.024284124,120,20,20,497,497,1
2582,0.5,1,0.054147959,0.053727865,442,161,55.25,497,267.5,1
1551,0.5,1,5.124227047,5.124233961,60,20,20,497,497,1
2585,0.5,1,0.307271004,0.307312965,100,20,20,497,497,1
2200,0.5,1,0.703897953,0.703893185,80,20,20,563,530,1
1617,0.5,1,2.405506849,2.405505896,60,20,20,563,519,1
2391,0.5,1,0.056741953,0.056389093,261,161,43.5,563,355,1
1551,0.5,1,0.36458087,0.364587069,60,20,20,497,497,1
1551,0.5,1,1.945662975,1.945662022,60,20,20,497,497,1
1034,0.5,1,9.810398102,9.810395002,40,20,20,497,497,1
2068,0.5,1,2.217558861,2.217560053,80,20,20,497,497,1
517,0.5,1,0,0,20,20,20,497,497,1
2422,0.5,1,0.043336153,0.042996883,623,161,62.3,497,179.9,1
1548,0.5,1,0.048454046,0.048079967,402,161,67,497,191,1
1548,0.5,1,0.062586069,0.062227011,402,161,67,497,191,1
1658,0.5,1,0.093036175,0.093039036,80,20,20,497,394.5,1
1034,0.5,1,12.81533289,12.8153491,40,20,20,497,497,1
2068,0.5,1,1.532180071,1.532196999,80,20,20,497,497,1
3102,0.5,1,0.409549952,0.409553051,120,20,20,497,497,1
1551,0.5,1,1.925431967,1.925440788,60,20,20,497,497,1
1684,0.5,1,5.207596779,5.207604885,60,20,20,630,541.3333333,1
2585,0.5,1,0.864362001,0.864362001,100,20,20,497,497,1
3532,0.5,1,0.065808058,0.065409899,321,161,35.66666667,563,356.7777778,1
2585,0.5,1,1.275194168,1.27519393,100,20,20,497,497,1
2068,0.5,1,1.419989109,1.420014858,80,20,20,497,497,1
3466,0.5,1,0.073670149,0.074073792,321,161,35.66666667,497,349.4444444,1
2325,0.5,1,0.044289112,0.043898106,261,161,43.5,497,344,1
1100,0.5,1,9.600064993,9.600111008,40,20,20,563,530,1
2949,0.5,1,0.044014931,0.043560982,301,161,37.625,497,331,1
1551,0.5,1,1.771202087,1.771201134,60,20,20,497,497,1
2839,0.5,1,0.043756962,0.043373108,623,161,62.3,497,221.6,1
1551,0.5,1,2.866979122,2.866985798,60,20,20,497,497,1
2686,0.5,1,0.072759151,0.072247982,462,161,51.33333333,497,247.1111111,1
2068,0.5,1,3.116987944,3.116989851,80,20,20,497,497,1
1551,0.5,1,4.106254101,4.106259823,60,20,20,497,497,1
1233,0.5,1,11.77990913,11.77990508,40,20,20,630,596.5,1
1034,0.5,1,13.35622311,13.35619998,40,20,20,497,497,1
2068,0.5,1,1.836575031,1.836566925,80,20,20,497,497,1
3102,0.5,1,1.269599915,1.269600153,120,20,20,497,497,1
1551,0.5,1,5.120046139,5.120018005,60,20,20,497,497,1
2068,0.5,1,1.268085003,1.268084049,80,20,20,497,497,1
3619,0.5,1,0.419753075,0.419753075,140,20,20,497,497,1
2068,0.5,1,0.763721943,0.763737917,80,20,20,497,497,1
1551,0.5,1,4.095994949,4.095993996,60,20,20,497,497,1
2585,0.5,1,1.02385807,1.023859024,100,20,20,497,497,1
1034,0.5,1,7.730625153,7.730587006,40,20,20,497,497,1
3102,0.5,1,0.389737129,0.389744997,120,20,20,497,497,1
2068,0.5,1,2.204910994,2.20488596,80,20,20,497,497,1
2171,0.5,1,0.050034046,0.049616814,442,161,55.25,497,216.125,1
3102,0.5,1,0.147372961,0.147361994,120,20,20,497,497,1
1915,0.5,1,0.043042898,0.042673111,261,161,43.5,497,275.6666667,1
3425,0.5,1,0.074825048,0.074223042,301,161,37.625,563,390.5,1
2585,0.5,1,0.637807846,0.637802839,100,20,20,497,497,1
2134,0.5,1,0.220056057,0.220063925,80,20,20,563,513.5,1
2585,0.5,1,1.549160957,1.549173117,100,20,20,497,497,1
1034,0.5,1,9.057703972,9.057682991,40,20,20,497,497,1
2068,0.5,1,0.732419968,0.732430935,80,20,20,497,497,1
1551,0.5,1,4.301792145,4.301797867,60,20,20,497,497,1
3168,0.5,1,0.413268089,0.413267851,120,20,20,563,508,1
