ip1,ip2,port1,port2,total_num,total_len,flow_time,psh_rate,up_down_len_rate,up_down_num_rate,flow_pkts_rate,flow_bytes_rate,up_time_max,up_time_min,up_time_mean,down_time_max,down_time_min,down_time_mean,up_len_sum,up_len_max,up_len_min,up_len_mean,down_len_sum,down_len_max,down_len_min,down_len_mean,label
113.96.237.86,192.168.1.186,443,12288,4,103,4.37112093,0.25,0.634920635,1,0.91509708,23.56374982,4.370940924,4.370940924,4.370940924,9.54E-07,9.54E-07,9.54E-07,40,20,20,20,63,43,20,31.5,0
113.96.237.86,192.168.1.186,443,12289,4,103,4.336458206,0.25,0.634920635,1,0.922411749,23.75210255,4.33616209,4.33616209,4.33616209,0.000193119,0.000193119,0.000193119,40,20,20,20,63,43,20,31.5,0
113.96.237.86,192.168.1.186,443,12291,4,103,4.335535049,0.25,0.634920635,1,0.922608157,23.75716003,4.33513999,4.33513999,4.33513999,0.000263929,0.000263929,0.000263929,40,20,20,20,63,43,20,31.5,0
192.168.1.186,110.188.28.252,12298,80,49,44866,0.044871807,0.06122449,0.010358961,0.441176471,1091.999702,999870.5847,0.025398016,0.000138998,0.003205129,0.01905489,0,0.001176574,460,160,20,30.66666667,44406,1472,20,1306.058824,0
183.66.105.231,192.168.1.186,443,12172,6,197,0.008586884,0.333333333,0.25477707,0.5,698.7401155,22941.96713,0.000588179,0.000588179,0.000588179,0.008584976,9.54E-07,0.002862295,40,20,20,20,157,66,20,39.25,0
118.112.11.101,192.168.1.186,443,12125,6,269,0.004004955,0.333333333,0.312195122,0.5,1498.144065,67166.79224,0.000303984,0.000303984,0.000303984,0.004004955,0,0.001334985,64,32,32,32,205,78,32,51.25,0
192.168.1.186,52.114.75.150,12299,443,15,6618,0.949994087,0.333333333,0.330786246,1.5,15.78957196,6966.359148,0.242136955,0.000349998,0.118749261,0.244343042,9.54E-07,0.143825006,1645,1066,20,182.7777778,4973,1472,32,828.8333333,0
183.66.105.231,192.168.1.186,443,12177,6,197,0.009506941,0.333333333,0.25477707,0.5,631.1178433,20721.70252,0.000329018,0.000329018,0.000329018,0.009506941,0,0.00316898,40,20,20,20,157,66,20,39.25,0
183.3.235.211,192.168.1.186,443,12192,6,197,0.04233098,0.333333333,0.25477707,0.5,141.7401619,4653.801981,0.000154972,0.000154972,0.000154972,0.04233098,0,0.014110327,40,20,20,20,157,66,20,39.25,0
61.128.150.94,192.168.1.186,443,12186,5,177,0.000403166,0.4,0.291970803,0.666666667,12401.84506,439025.3152,3.00E-05,3.00E-05,3.00E-05,0.00029397,1.19E-06,0.000147581,40,20,20,20,137,66,20,45.66666667,0
14.18.175.154,192.168.1.186,443,12191,5,161,0.000384092,0.4,0.330578512,0.666666667,13017.70329,419170.0459,0.00029707,0.00029707,0.00029707,0,0,0,40,20,20,20,121,58,20,40.33333333,0
182.150.10.220,192.168.1.186,443,12181,5,177,0.000256062,0.4,0.291970803,0.666666667,19526.55493,691240.0447,0.000164986,0.000164986,0.000164986,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
110.185.115.226,192.168.1.186,443,12179,5,177,0.001416922,0.4,0.291970803,0.666666667,3528.776712,124918.6956,0.001235962,0.001235962,0.001235962,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
110.157.231.123,192.168.1.186,443,12134,5,177,0.000879049,0.4,0.291970803,0.666666667,5687.963114,201353.8942,0.000633001,0.000633001,0.000633001,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
113.105.165.202,192.168.1.186,443,12201,5,177,0.000240088,0.4,0.291970803,0.666666667,20825.73982,737231.1897,0.000149965,0.000149965,0.000149965,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
113.105.165.202,192.168.1.186,443,12178,5,177,0.000447035,0.4,0.291970803,0.666666667,11184.81067,395942.2976,0.00029707,0.00029707,0.00029707,1.19E-06,0,5.96E-07,40,20,20,20,137,66,20,45.66666667,0
192.168.1.186,61.129.7.70,12270,443,129,135909,0.501770973,0.108527132,0.024197803,0.329896907,257.0894031,270858.6332,0.106859922,9.70E-05,0.01618616,0.10380888,0,0.004820717,3211,961,20,100.34375,132698,1460,20,1368.020619,0
192.168.1.186,61.129.7.70,12271,443,14,10662,0.18038106,0.428571429,0.179685771,0.4,77.61347021,59108.20139,0.107620001,0.000280142,0.06012702,0.044528008,0,0.011541234,1624,799,20,406,9038,1460,20,903.8,0
192.168.1.186,61.129.7.70,12278,443,10,5374,0.236131191,0.5,0.43192113,0.666666667,42.34933956,22758.53508,0.125431061,0.003525972,0.078710397,0.039032936,0,0.021515226,1621,799,20,405.25,3753,1460,20,625.5,0
192.168.1.186,61.129.7.70,12273,443,12,8049,0.163163185,0.416666667,0.253152732,0.5,73.54600237,49330.98109,0.095277071,0.001368999,0.054387728,0.03729701,0,0.012661832,1626,799,20,406.5,6423,1460,20,802.875,0
192.168.1.186,61.129.7.70,12272,443,95,99531,0.382821083,0.094736842,0.021260222,0.338028169,248.1577013,259993.5176,0.1030581,0.000169992,0.016644395,0.10306716,0,0.004953715,2072,846,20,86.33333333,97459,1460,20,1372.661972,0
192.168.1.186,61.129.7.70,12279,443,66,61367,10.4823451,0.378787879,0.098172903,0.375,6.296301004,5854.319753,5.586324215,0.000241041,0.616608536,5.666107893,0,0.221173642,5486,971,20,304.7777778,55881,1460,20,1164.1875,0
123.150.208.49,192.168.1.186,443,12190,6,197,0.034774065,0.333333333,0.25477707,0.5,172.5423817,5665.141533,0.000133038,0.000133038,0.000133038,0.034446955,9.54E-07,0.011591355,40,20,20,20,157,66,20,39.25,0
192.168.1.186,203.119.217.37,10963,443,4,194,0.154989958,0.5,0.747747748,1,25.80812368,1251.693998,0.154989958,0.154989958,0.154989958,0.060394049,0.060394049,0.060394049,83,63,20,41.5,111,91,20,55.5,0
192.168.1.186,52.139.250.253,1639,443,3,279,0.12451005,0.666666667,0.430769231,2,24.0944406,2240.782976,0.12451005,0.12451005,0.12451005,0,0,0,84,64,20,42,195,195,195,195,0
203.208.41.65,192.168.1.186,443,12139,4,201,0.064039946,0.25,0.467153285,1,62.46101496,3138.666001,0.063417912,0.063417912,0.063417912,0.063961983,0.063961983,0.063961983,64,32,32,32,137,105,32,68.5,0
125.74.18.82,192.168.1.186,443,12121,5,177,0.000208139,0.4,0.291970803,0.666666667,24022.35968,850391.5326,1.81E-05,1.81E-05,1.81E-05,0.000123024,0,6.15E-05,40,20,20,20,137,66,20,45.66666667,0
113.96.237.86,192.168.1.186,443,12290,5,123,0.342459917,0.2,0.481927711,0.666666667,14.60024882,359.166121,0.307556868,0.307556868,0.307556868,0.342316866,0.000143051,0.171229959,40,20,20,20,83,43,20,27.66666667,0
192.168.1.186,61.129.7.70,12279,443,30,20673,8.900622845,0.533333333,0.373256277,0.666666667,3.370550637,2322.646444,4.358672142,0.059327841,0.809147531,4.480079889,0,0.519112811,5619,988,20,468.25,15054,1460,20,836.3333333,0
101.226.233.193,192.168.1.186,443,12274,5,131,0.421989918,0.2,0.43956044,0.666666667,11.84862431,310.433957,0.385418177,0.385418177,0.385418177,0.421751022,0.000238895,0.210994959,40,20,20,20,91,51,20,30.33333333,0
192.168.1.186,59.36.121.49,12297,8080,3,60,0.042130947,0,2,2,71.20656443,1424.131289,0.042130947,0.042130947,0.042130947,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,59.36.121.49,12312,8080,15,1830,5.585178137,0.4,1.824074074,1.142857143,2.685679782,327.6529334,5.242953062,0.000356913,0.797882591,5.368194818,0.007357121,0.916058699,1182,294,20,147.75,648,268,20,92.57142857,0
192.168.1.186,124.232.144.181,12314,443,16,6828,0.197335958,0.4375,0.151045179,1,81.08000246,34600.89105,0.072682142,0.001003981,0.028190851,0.036889791,0,0.018222877,896,337,20,112,5932,1472,20,741.5,0
183.3.226.21,192.168.1.186,443,12193,6,197,0.039607048,0.333333333,0.25477707,0.5,151.4881895,4973.862223,0.000151873,0.000151873,0.000151873,0.039485931,9.54E-07,0.013202349,40,20,20,20,157,66,20,39.25,0
192.168.1.186,202.89.233.100,12105,443,136,91384,3.92583704,0.397058824,0.123854734,0.494505495,34.64229376,23277.58363,0.894318104,0,0.089223569,0.975883961,0,0.043240854,10071,1460,20,223.8,81313,1472,20,893.5494505,0
192.168.1.186,202.89.233.100,12320,443,17,8075,0.124043941,0.294117647,0.115331492,0.7,137.0482088,65097.8992,0.039445877,0.000243187,0.02067399,0.044506073,9.54E-07,0.009495894,835,537,20,119.2857143,7240,1472,20,724,0
192.168.1.186,204.79.197.200,12321,443,25,9809,0.166495085,0.4,0.225206095,0.785714286,150.1545829,58914.65213,0.041298866,0.000129938,0.014691114,0.045060158,0,0.009806615,1803,771,20,163.9090909,8006,1472,20,571.8571429,0
192.168.1.186,59.82.33.255,12322,443,17,5279,0.243398905,0.411764706,0.438811665,1.125,69.84419266,21688.67606,0.057434082,7.30E-05,0.030424863,0.057495117,9.54E-07,0.02837331,1610,756,20,178.8888889,3669,1472,20,458.625,0
203.119.144.59,192.168.1.186,80,12295,4,80,0.040165901,0,1,1,99.58696013,1991.739203,0.000104904,0.000104904,0.000104904,0.040165901,0.040165901,0.040165901,40,20,20,20,40,20,20,20,0
192.168.1.186,183.3.233.227,12324,80,13,3097,12.43092585,0.230769231,7.302949062,1.6,1.045778903,249.1367126,12.28115988,9.54E-07,1.775846549,12.356215,0.000227928,3.098923266,2724,1460,20,340.5,373,281,20,74.6,0
192.168.1.186,61.129.7.70,12279,443,52,42387,14.96876597,0.461538462,0.251646242,0.485714286,3.473900259,2831.696352,7.808208942,0.05172801,0.935547873,7.886450052,0,0.399178288,8522,986,20,501.2941176,33865,1460,20,967.5714286,0
183.3.225.122,192.168.1.186,443,12294,5,131,1.538940907,0.2,0.43956044,0.666666667,3.24898765,85.12347644,1.501934052,1.501934052,1.501934052,1.538940907,0,0.769470453,40,20,20,20,91,51,20,30.33333333,0
192.168.1.186,52.139.250.253,1639,443,3,279,0.125231028,0.666666667,0.430769231,2,23.95572453,2227.882381,0.125231028,0.125231028,0.125231028,0,0,0,84,64,20,42,195,195,195,195,0
192.168.1.186,59.36.121.49,12312,8080,3,60,0.03711915,0,2,2,80.82081586,1616.416317,0.03711915,0.03711915,0.03711915,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,124.232.144.181,12314,443,3,60,0.02748394,0,2,2,109.1546549,2183.093098,0.02748394,0.02748394,0.02748394,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,59.36.121.49,12331,8080,21,2699,10.99039102,0.428571429,1.823221757,1.1,1.910760042,245.5781597,5.244740009,0.000319958,1.099039102,5.371972084,0.005944967,1.211799675,1743,294,20,158.4545455,956,268,20,95.6,0
192.168.1.186,110.188.28.252,12298,80,3,60,0.006094933,0,2,2,492.2121734,9844.243467,0.006094933,0.006094933,0.006094933,0,0,0,40,20,20,20,20,20,20,20,0
61.129.7.70,192.168.1.186,443,12279,37,29143,11.38029099,0.486486486,0.23960017,0.541666667,3.251234968,2560.830829,5.166182995,0.040553093,0.948319674,5.244098186,0,0.492407519,5633,983,20,433.3076923,23510,1460,20,979.5833333,0
180.163.150.36,192.168.1.186,443,12254,4,128,0.03500104,0,1,1,114.2823201,3657.034243,0.000323057,0.000323057,0.000323057,0.03500104,0.03500104,0.03500104,64,32,32,32,64,32,32,32,0
192.168.1.186,23.35.111.96,12123,443,9,2953,1.474345922,0.555555556,2.575060533,0.8,6.104401866,2002.922079,1.112401009,0.000110149,0.491448641,0.952438831,0.002244949,0.31767422,2127,1230,32,531.75,826,377,32,165.2,0
180.163.150.38,192.168.1.186,443,12242,4,128,0.033818007,0,1,1,118.280183,3784.965857,0.000255108,0.000255108,0.000255108,0.033818007,0.033818007,0.033818007,64,32,32,32,64,32,32,32,0
180.163.150.38,192.168.1.186,443,12244,4,128,0.037440062,0,1,1,106.8374311,3418.797797,0.00014019,0.00014019,0.00014019,0.037440062,0.037440062,0.037440062,64,32,32,32,64,32,32,32,0
183.3.225.122,192.168.1.186,443,12260,5,131,0.818412066,0.2,0.43956044,0.666666667,6.109391846,160.0660664,0.780615091,0.780615091,0.780615091,0.818411112,9.54E-07,0.409206033,40,20,20,20,91,51,20,30.33333333,0
180.163.150.38,192.168.1.186,443,12250,4,128,0.035477877,0,1,1,112.746319,3607.882208,0.0001719,0.0001719,0.0001719,0.035477877,0.035477877,0.035477877,64,32,32,32,64,32,32,32,0
192.168.1.186,203.119.217.37,10963,443,4,194,0.125174999,0.5,0.747747748,1,31.95526283,1549.830247,0.125174999,0.125174999,0.125174999,0.034411907,0.034411907,0.034411907,83,63,20,41.5,111,91,20,55.5,0
192.168.1.186,118.24.224.175,12124,443,8,754,0.187269926,0.5,1.191860465,1,42.71908559,4026.273817,0.12629509,9.49E-05,0.062423309,0.132719994,0,0.044239998,410,304,20,102.5,344,238,20,86,0
61.129.7.70,192.168.1.186,443,12273,5,131,10.2149868,0.2,0.43956044,0.666666667,0.489476893,12.82429459,10.17809391,10.17809391,10.17809391,10.21453285,0.000453949,5.107493401,40,20,20,20,91,51,20,30.33333333,0
61.129.7.70,192.168.1.186,443,12271,5,131,10.19980907,0.2,0.43956044,0.666666667,0.490205254,12.84337766,10.15978599,10.15978599,10.15978599,10.19980788,1.19E-06,5.099904537,40,20,20,20,91,51,20,30.33333333,0
61.129.7.70,192.168.1.186,443,12278,5,131,10.19658899,0.2,0.43956044,0.666666667,0.490360061,12.8474336,10.15879703,10.15879703,10.15879703,10.19658804,9.54E-07,5.098294497,40,20,20,20,91,51,20,30.33333333,0
61.129.7.70,192.168.1.186,443,12270,5,131,10.01293087,0.2,0.43956044,0.666666667,0.499354291,13.08308244,9.974364042,9.974364042,9.974364042,10.01292992,9.54E-07,5.006465435,40,20,20,20,91,51,20,30.33333333,0
61.129.7.70,192.168.1.186,443,12272,5,131,9.995868921,0.2,0.43956044,0.666666667,0.500206639,13.10541395,9.958493948,9.958493948,9.958493948,9.995696068,0.000172853,4.997934461,40,20,20,20,91,51,20,30.33333333,0
59.110.175.195,192.168.1.186,443,12234,6,197,0.035552025,0.333333333,0.25477707,0.5,168.7667588,5541.175246,0.000361204,0.000361204,0.000361204,0.035549164,9.54E-07,0.011850675,40,20,20,20,157,66,20,39.25,0
101.201.173.208,192.168.1.186,443,12235,6,197,0.040467978,0.333333333,0.25477707,0.5,148.2653784,4868.04659,6.29E-05,6.29E-05,6.29E-05,0.040199041,9.54E-07,0.013489326,40,20,20,20,157,66,20,39.25,0
59.110.175.195,192.168.1.186,443,12236,6,197,0.036334991,0.333333333,0.25477707,0.5,165.1300787,5421.770919,9.49E-05,9.49E-05,9.49E-05,0.035853863,3.10E-06,0.012111664,40,20,20,20,157,66,20,39.25,0
222.220.214.41,192.168.1.186,443,12227,5,177,0.000350952,0.4,0.291970803,0.666666667,14246.95652,504342.2609,0.000226974,0.000226974,0.000226974,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
39.106.32.246,192.168.1.186,443,12231,6,197,0.035658121,0.333333333,0.25477707,0.5,168.2646144,5524.688174,0.000208855,0.000208855,0.000208855,0.035657167,0,0.01188604,40,20,20,20,157,66,20,39.25,0
36.99.175.132,192.168.1.186,443,12230,5,177,0.00026989,0.4,0.291970803,0.666666667,18526.07774,655823.1519,0.000140905,0.000140905,0.000140905,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
101.201.173.208,192.168.1.186,443,12233,6,197,0.039117098,0.333333333,0.25477707,0.5,153.3856122,5036.160932,0.000396967,0.000396967,0.000396967,0.038922071,9.54E-07,0.013039033,40,20,20,20,157,66,20,39.25,0
39.106.32.246,192.168.1.186,443,12245,6,197,0.04005003,0.333333333,0.25477707,0.5,149.8126228,4918.847781,0.000411034,0.000411034,0.000411034,0.040048122,9.54E-07,0.01335001,40,20,20,20,157,66,20,39.25,0
39.105.6.138,192.168.1.186,443,12224,6,197,0.038661003,0.333333333,0.25477707,0.5,155.1951454,5095.573941,0.000159025,0.000159025,0.000159025,0.038661003,0,0.012887001,40,20,20,20,157,66,20,39.25,0
180.163.150.34,192.168.1.186,443,12269,4,128,0.035925865,0,1,1,111.3403945,3562.892623,0.000142813,0.000142813,0.000142813,0.035925865,0.035925865,0.035925865,64,32,32,32,64,32,32,32,0
140.143.52.226,192.168.1.186,443,12251,6,197,0.033152103,0.333333333,0.25477707,0.5,180.9839914,5942.307717,0.000408173,0.000408173,0.000408173,0.033149958,0,0.011050701,40,20,20,20,157,66,20,39.25,0
192.168.1.186,52.139.250.253,1639,443,3,279,0.124464989,0.666666667,0.430769231,2,24.10316372,2241.594226,0.124464989,0.124464989,0.124464989,0,0,0,84,64,20,42,195,195,195,195,0
180.163.150.33,192.168.1.186,443,12277,4,128,0.036800861,0,1,1,108.6931081,3478.179458,0.000307083,0.000307083,0.000307083,0.036800861,0.036800861,0.036800861,64,32,32,32,64,32,32,32,0
192.168.1.186,13.107.5.93,12339,443,22,7584,0.671934128,0.363636364,0.179287825,0.692307692,32.74130467,11286.82067,0.440860987,0.000538111,0.079103023,0.059391975,0,0.019267261,1153,526,20,128.1111111,6431,1472,20,494.6923077,0
192.168.1.186,202.89.233.100,12320,443,2,40,0.038113117,0,1,1,52.47537189,1049.507438,0,0,0,0,0,0,20,20,20,20,20,20,20,20,0
192.168.1.186,13.107.5.93,12341,443,21,7162,0.268368006,0.428571429,0.183801653,0.75,78.25075847,26687.23487,0.100709915,0.000132084,0.028563499,0.058721781,0,0.02073301,1112,485,20,123.5555556,6050,1472,20,504.1666667,0
192.168.1.186,13.107.5.93,12342,443,18,4142,0.252840042,0.444444444,0.390399463,1,71.19125535,16381.89887,0.101932049,0.0002141,0.027216017,0.066103935,0.000307083,0.027098,1163,536,20,129.2222222,2979,1386,20,331,0
192.168.1.186,13.107.5.93,12343,443,21,4944,0.26947093,0.333333333,0.314544004,0.909090909,77.93048398,18347.06251,0.099317074,0.000156879,0.025622103,0.059243917,9.54E-07,0.023050094,1183,524,20,118.3,3761,1472,20,341.9090909,0
192.168.1.186,52.114.132.20,12344,443,22,8569,2.274990082,0.272727273,3.210810811,1.75,9.67037183,3766.609828,0.903392076,0,0.174999237,1.186899185,0.000334978,0.291050025,6534,1460,20,466.7142857,2035,1472,20,254.375,0
192.168.1.186,52.114.75.149,12345,443,18,7369,1.163825035,0.388888889,0.586095566,1.25,15.46624231,6331.707755,0.237680197,1.19E-06,0.129313893,0.233421087,9.54E-07,0.13352544,2723,1460,20,272.3,4646,1472,20,580.75,0
110.185.115.204,192.168.1.186,443,12267,6,269,0.004122019,0.333333333,0.312195122,0.5,1455.597432,65259.28486,0.000209808,0.000209808,0.000209808,0.004121065,0,0.001374006,64,32,32,32,205,78,32,51.25,0
192.168.1.186,202.89.233.100,12105,443,14,1764,0.445297956,0.571428571,0.259100642,0.75,31.43962328,3961.392534,0.227493048,0.000217915,0.089059591,0.192353964,0,0.058681147,363,121,20,60.5,1401,596,20,175.125,0
192.168.1.186,52.114.75.150,12299,443,3,60,0.230952978,0,2,2,12.98965713,259.7931427,0.230952978,0.230952978,0.230952978,0,0,0,40,20,20,20,20,20,20,20,0
118.112.19.93,192.168.1.186,443,12237,6,183,0.003854036,0.333333333,0.27972028,0.5,1556.809403,47482.68679,0.000170946,0.000170946,0.000170946,0.003852844,0,0.001284679,40,20,20,20,143,59,20,35.75,0
192.168.1.186,59.36.121.49,12331,8080,3,60,0.037652016,0,2,2,79.67700919,1593.540184,0.037652016,0.037652016,0.037652016,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,59.36.121.49,12347,8080,15,1830,5.609423161,0.4,1.824074074,1.142857143,2.674071749,326.2367533,5.252021074,0.000329971,0.801346166,5.381269932,0.005984068,0.919358492,1182,294,20,147.75,648,268,20,92.57142857,0
180.163.150.166,192.168.1.186,443,12243,4,128,0.034815073,0,1,1,114.8927649,3676.568478,0.000125885,0.000125885,0.000125885,0.034815073,0.034815073,0.034815073,64,32,32,32,64,32,32,32,0
180.163.150.166,192.168.1.186,443,12141,4,128,0.037236929,0,1,1,107.4202442,3437.447814,0.000374079,0.000374079,0.000374079,0.037236929,0.037236929,0.037236929,64,32,32,32,64,32,32,32,0
192.168.1.186,203.119.217.37,10963,443,4,194,0.122262955,0.5,0.747747748,1,32.71636948,1586.74392,0.122262955,0.122262955,0.122262955,0.025934935,0.025934935,0.025934935,83,63,20,41.5,111,91,20,55.5,0
110.185.115.226,192.168.1.186,443,12281,5,177,0.00026989,0.4,0.291970803,0.666666667,18526.07774,655823.1519,0.000175953,0.000175953,0.000175953,9.54E-07,0,4.77E-07,40,20,20,20,137,66,20,45.66666667,0
216.58.200.243,192.168.1.186,443,12209,4,201,0.055701971,0.25,0.467153285,1,71.81074429,3608.489901,0.054392099,0.054392099,0.054392099,0.055633068,0.055633068,0.055633068,64,32,32,32,137,105,32,68.5,0
110.185.115.204,192.168.1.186,443,12263,6,269,0.003978968,0.333333333,0.312195122,0.5,1507.928815,67605.47522,0.000193119,0.000193119,0.000193119,0.003471851,1.19E-06,0.001326323,64,32,32,32,205,78,32,51.25,0
192.168.1.186,203.208.41.65,12349,443,23,5388,0.276061058,0.52173913,0.660912454,0.769230769,83.31490201,19517.42139,0.096428871,0.000215054,0.025222672,0.050462008,0,0.018879334,2144,1029,32,214.4,3244,1472,32,249.5384615,0
192.168.1.186,59.36.121.49,12347,8080,3,60,0.040609837,0,2,2,73.87372747,1477.474549,0.040609837,0.040609837,0.040609837,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,59.36.121.49,12350,8080,21,2699,11.00577283,0.428571429,1.823221757,1.1,1.908089539,245.2349364,5.261909008,0.000591993,1.100577283,5.386255026,0.00547719,1.213878128,1743,294,20,158.4545455,956,268,20,95.6,0
192.168.1.186,52.139.250.253,1639,443,3,279,0.124300003,0.666666667,0.430769231,2,24.13515629,2244.569535,0.124300003,0.124300003,0.124300003,0,0,0,84,64,20,42,195,195,195,195,0
61.129.7.70,192.168.1.186,443,12279,5,131,2.114671946,0.2,0.43956044,0.666666667,2.364432937,61.94814296,2.076475143,2.076475143,2.076475143,2.114438057,0.000233889,1.057335973,40,20,20,20,91,51,20,30.33333333,0
203.208.41.102,192.168.1.186,443,12144,4,201,0.052774906,0.25,0.467153285,1,75.79359759,3808.628279,0.052477837,0.052477837,0.052477837,0.05269599,0.05269599,0.05269599,64,32,32,32,137,105,32,68.5,0
